freq,x,y,z
27.2827148,1.17E-11,1.17E-11,1.17E-11
27.2949219,7.43E-13,7.43E-13,7.43E-13
27.3071289,1.90E-12,1.90E-12,1.90E-12
27.3193359,5.44E-12,5.44E-12,5.44E-12
27.331543,8.04E-12,8.04E-12,8.04E-12
27.34375,9.78E-12,9.78E-12,9.78E-12
27.355957,1.30E-11,1.30E-11,1.30E-11
27.3681641,1.98E-11,1.98E-11,1.98E-11
27.3803711,2.53E-11,2.53E-11,2.53E-11
27.3925781,2.24E-11,2.24E-11,2.24E-11
27.4047852,1.33E-11,1.33E-11,1.33E-11
27.4169922,4.81E-12,4.81E-12,4.81E-12
27.4291992,4.35E-13,4.35E-13,4.35E-13
27.4414063,1.53E-12,1.53E-12,1.53E-12
27.4536133,4.92E-12,4.92E-12,4.92E-12
27.4658203,3.27E-12,3.27E-12,3.27E-12
27.4780273,1.71E-13,1.71E-13,1.71E-13
27.4902344,2.78E-12,2.78E-12,2.78E-12
27.5024414,9.33E-12,9.33E-12,9.33E-12
27.5146484,1.39E-11,1.39E-11,1.39E-11
27.5268555,1.05E-11,1.05E-11,1.05E-11
27.5390625,4.30E-12,4.30E-12,4.30E-12
27.5512695,3.07E-12,3.07E-12,3.07E-12
27.5634766,5.52E-12,5.52E-12,5.52E-12
27.5756836,6.29E-12,6.29E-12,6.29E-12
27.5878906,2.22E-12,2.22E-12,2.22E-12
27.6000977,2.66E-13,2.66E-13,2.66E-13
27.6123047,1.22E-12,1.22E-12,1.22E-12
27.6245117,6.60E-13,6.60E-13,6.60E-13
27.6367188,2.06E-12,2.06E-12,2.06E-12
27.6489258,1.51E-12,1.51E-12,1.51E-12
27.6611328,1.39E-12,1.39E-12,1.39E-12
27.6733398,1.42E-12,1.42E-12,1.42E-12
27.6855469,1.35E-12,1.35E-12,1.35E-12
27.6977539,7.08E-12,7.08E-12,7.08E-12
27.7099609,1.28E-11,1.28E-11,1.28E-11
27.722168,1.31E-11,1.31E-11,1.31E-11
27.734375,7.87E-12,7.87E-12,7.87E-12
27.746582,2.00E-12,2.00E-12,2.00E-12
27.7587891,6.48E-13,6.48E-13,6.48E-13
27.7709961,8.30E-13,8.30E-13,8.30E-13
27.7832031,5.23E-13,5.23E-13,5.23E-13
27.7954102,3.25E-12,3.25E-12,3.25E-12
27.8076172,1.03E-11,1.03E-11,1.03E-11
27.8198242,1.57E-11,1.57E-11,1.57E-11
27.8320313,1.25E-11,1.25E-11,1.25E-11
27.8442383,3.80E-12,3.80E-12,3.80E-12
27.8564453,3.36E-14,3.36E-14,3.36E-14
27.8686523,2.78E-13,2.78E-13,2.78E-13
27.8808594,4.04E-13,4.04E-13,4.04E-13
27.8930664,1.29E-12,1.29E-12,1.29E-12
27.9052734,1.05E-12,1.05E-12,1.05E-12
27.9174805,3.20E-12,3.20E-12,3.20E-12
27.9296875,5.39E-12,5.39E-12,5.39E-12
27.9418945,3.27E-12,3.27E-12,3.27E-12
27.9541016,2.20E-12,2.20E-12,2.20E-12
27.9663086,4.08E-12,4.08E-12,4.08E-12
27.9785156,4.39E-12,4.39E-12,4.39E-12
27.9907227,1.79E-12,1.79E-12,1.79E-12
28.0029297,1.66E-12,1.66E-12,1.66E-12
28.0151367,1.52E-12,1.52E-12,1.52E-12
28.0273438,4.09E-13,4.09E-13,4.09E-13
28.0395508,2.85E-12,2.85E-12,2.85E-12
28.0517578,1.57E-11,1.57E-11,1.57E-11
28.0639648,2.48E-11,2.48E-11,2.48E-11
28.0761719,1.06E-11,1.06E-11,1.06E-11
28.0883789,1.90E-13,1.90E-13,1.90E-13
28.1005859,1.16E-11,1.16E-11,1.16E-11
28.112793,2.09E-11,2.09E-11,2.09E-11
28.125,1.91E-11,1.91E-11,1.91E-11
28.137207,1.55E-11,1.55E-11,1.55E-11
28.1494141,1.07E-11,1.07E-11,1.07E-11
28.1616211,3.44E-12,3.44E-12,3.44E-12
28.1738281,5.03E-13,5.03E-13,5.03E-13
28.1860352,3.02E-12,3.02E-12,3.02E-12
28.1982422,2.85E-12,2.85E-12,2.85E-12
28.2104492,5.68E-13,5.68E-13,5.68E-13
28.2226563,2.58E-12,2.58E-12,2.58E-12
28.2348633,4.40E-12,4.40E-12,4.40E-12
28.2470703,1.60E-12,1.60E-12,1.60E-12
28.2592773,7.57E-13,7.57E-13,7.57E-13
28.2714844,4.90E-12,4.90E-12,4.90E-12
28.2836914,8.91E-12,8.91E-12,8.91E-12
28.2958984,8.57E-12,8.57E-12,8.57E-12
28.3081055,4.63E-12,4.63E-12,4.63E-12
28.3203125,1.13E-12,1.13E-12,1.13E-12
28.3325195,1.02E-12,1.02E-12,1.02E-12
28.3447266,3.31E-12,3.31E-12,3.31E-12
28.3569336,5.85E-12,5.85E-12,5.85E-12
28.3691406,7.38E-12,7.38E-12,7.38E-12
28.3813477,5.33E-12,5.33E-12,5.33E-12
28.3935547,2.35E-12,2.35E-12,2.35E-12
28.4057617,3.10E-12,3.10E-12,3.10E-12
28.4179688,4.38E-12,4.38E-12,4.38E-12
28.4301758,4.79E-12,4.79E-12,4.79E-12
28.4423828,2.58E-12,2.58E-12,2.58E-12
28.4545898,3.73E-12,3.73E-12,3.73E-12
28.4667969,9.17E-12,9.17E-12,9.17E-12
28.4790039,8.61E-12,8.61E-12,8.61E-12
28.4912109,4.89E-12,4.89E-12,4.89E-12
28.503418,2.89E-12,2.89E-12,2.89E-12
28.515625,1.83E-12,1.83E-12,1.83E-12
28.527832,2.73E-12,2.73E-12,2.73E-12
28.5400391,6.22E-12,6.22E-12,6.22E-12
28.5522461,8.14E-12,8.14E-12,8.14E-12
28.5644531,5.18E-12,5.18E-12,5.18E-12
28.5766602,1.33E-12,1.33E-12,1.33E-12
28.5888672,1.52E-13,1.52E-13,1.52E-13
28.6010742,1.39E-12,1.39E-12,1.39E-12
28.6132813,3.46E-12,3.46E-12,3.46E-12
28.6254883,2.91E-12,2.91E-12,2.91E-12
28.6376953,1.10E-12,1.10E-12,1.10E-12
28.6499023,1.38E-12,1.38E-12,1.38E-12
28.6621094,3.30E-12,3.30E-12,3.30E-12
28.6743164,4.45E-12,4.45E-12,4.45E-12
28.6865234,2.15E-12,2.15E-12,2.15E-12
28.6987305,4.31E-13,4.31E-13,4.31E-13
28.7109375,1.01E-12,1.01E-12,1.01E-12
28.7231445,3.66E-13,3.66E-13,3.66E-13
28.7353516,1.11E-12,1.11E-12,1.11E-12
28.7475586,3.65E-12,3.65E-12,3.65E-12
28.7597656,4.16E-12,4.16E-12,4.16E-12
28.7719727,1.28E-12,1.28E-12,1.28E-12
28.7841797,4.08E-12,4.08E-12,4.08E-12
28.7963867,8.67E-12,8.67E-12,8.67E-12
28.8085938,3.14E-12,3.14E-12,3.14E-12
28.8208008,1.74E-12,1.74E-12,1.74E-12
28.8330078,9.76E-12,9.76E-12,9.76E-12
28.8452148,7.37E-12,7.37E-12,7.37E-12
28.8574219,3.07E-13,3.07E-13,3.07E-13
28.8696289,8.54E-12,8.54E-12,8.54E-12
28.8818359,1.30E-11,1.30E-11,1.30E-11
28.894043,8.19E-12,8.19E-12,8.19E-12
28.90625,9.61E-12,9.61E-12,9.61E-12
28.918457,8.23E-12,8.23E-12,8.23E-12
28.9306641,1.83E-12,1.83E-12,1.83E-12
28.9428711,1.29E-13,1.29E-13,1.29E-13
28.9550781,1.52E-12,1.52E-12,1.52E-12
28.9672852,1.49E-12,1.49E-12,1.49E-12
28.9794922,5.38E-13,5.38E-13,5.38E-13
28.9916992,8.53E-14,8.53E-14,8.53E-14
29.0039063,1.47E-12,1.47E-12,1.47E-12
29.0161133,3.87E-12,3.87E-12,3.87E-12
29.0283203,3.40E-12,3.40E-12,3.40E-12
29.0405273,9.97E-13,9.97E-13,9.97E-13
29.0527344,7.64E-14,7.64E-14,7.64E-14
29.0649414,1.69E-13,1.69E-13,1.69E-13
29.0771484,1.09E-12,1.09E-12,1.09E-12
29.0893555,3.41E-12,3.41E-12,3.41E-12
29.1015625,4.68E-12,4.68E-12,4.68E-12
29.1137695,1.79E-12,1.79E-12,1.79E-12
29.1259766,4.73E-13,4.73E-13,4.73E-13
29.1381836,1.47E-12,1.47E-12,1.47E-12
29.1503906,2.61E-14,2.61E-14,2.61E-14
29.1625977,2.68E-12,2.68E-12,2.68E-12
29.1748047,6.83E-12,6.83E-12,6.83E-12
29.1870117,6.57E-12,6.57E-12,6.57E-12
29.1992188,5.56E-12,5.56E-12,5.56E-12
29.2114258,4.56E-12,4.56E-12,4.56E-12
29.2236328,1.92E-12,1.92E-12,1.92E-12
29.2358398,2.42E-13,2.42E-13,2.42E-13
29.2480469,1.38E-12,1.38E-12,1.38E-12
29.2602539,1.48E-12,1.48E-12,1.48E-12
29.2724609,1.12E-13,1.12E-13,1.12E-13
29.284668,2.01E-12,2.01E-12,2.01E-12
29.296875,9.74E-12,9.74E-12,9.74E-12
29.309082,1.76E-11,1.76E-11,1.76E-11
29.3212891,1.57E-11,1.57E-11,1.57E-11
29.3334961,5.92E-12,5.92E-12,5.92E-12
29.3457031,8.68E-13,8.68E-13,8.68E-13
29.3579102,2.05E-12,2.05E-12,2.05E-12
29.3701172,3.92E-12,3.92E-12,3.92E-12
29.3823242,5.67E-12,5.67E-12,5.67E-12
29.3945313,8.20E-12,8.20E-12,8.20E-12
29.4067383,7.61E-12,7.61E-12,7.61E-12
29.4189453,2.47E-12,2.47E-12,2.47E-12
29.4311523,7.04E-14,7.04E-14,7.04E-14
29.4433594,1.27E-12,1.27E-12,1.27E-12
29.4555664,1.60E-12,1.60E-12,1.60E-12
29.4677734,1.11E-12,1.11E-12,1.11E-12
29.4799805,9.74E-13,9.74E-13,9.74E-13
29.4921875,1.16E-12,1.16E-12,1.16E-12
29.5043945,1.11E-12,1.11E-12,1.11E-12
29.5166016,1.48E-12,1.48E-12,1.48E-12
29.5288086,5.77E-12,5.77E-12,5.77E-12
29.5410156,1.28E-11,1.28E-11,1.28E-11
29.5532227,1.54E-11,1.54E-11,1.54E-11
29.5654297,1.19E-11,1.19E-11,1.19E-11
29.5776367,5.14E-12,5.14E-12,5.14E-12
29.5898438,9.08E-13,9.08E-13,9.08E-13
29.6020508,1.40E-12,1.40E-12,1.40E-12
29.6142578,2.13E-12,2.13E-12,2.13E-12
29.6264648,2.00E-12,2.00E-12,2.00E-12
29.6386719,1.95E-12,1.95E-12,1.95E-12
29.6508789,2.24E-12,2.24E-12,2.24E-12
29.6630859,2.97E-12,2.97E-12,2.97E-12
29.675293,4.12E-12,4.12E-12,4.12E-12
29.6875,7.39E-12,7.39E-12,7.39E-12
29.699707,7.40E-12,7.40E-12,7.40E-12
29.7119141,1.71E-12,1.71E-12,1.71E-12
29.7241211,3.39E-13,3.39E-13,3.39E-13
29.7363281,1.62E-12,1.62E-12,1.62E-12
29.7485352,2.78E-12,2.78E-12,2.78E-12
29.7607422,4.31E-12,4.31E-12,4.31E-12
29.7729492,2.81E-12,2.81E-12,2.81E-12
29.7851563,1.37E-12,1.37E-12,1.37E-12
29.7973633,1.67E-12,1.67E-12,1.67E-12
29.8095703,2.14E-12,2.14E-12,2.14E-12
29.8217773,2.98E-12,2.98E-12,2.98E-12
29.8339844,4.46E-12,4.46E-12,4.46E-12
29.8461914,6.06E-12,6.06E-12,6.06E-12
29.8583984,7.02E-12,7.02E-12,7.02E-12
29.8706055,6.70E-12,6.70E-12,6.70E-12
29.8828125,5.07E-12,5.07E-12,5.07E-12
29.8950195,2.89E-12,2.89E-12,2.89E-12
29.9072266,1.54E-12,1.54E-12,1.54E-12
29.9194336,1.20E-12,1.20E-12,1.20E-12
29.9316406,6.54E-13,6.54E-13,6.54E-13
29.9438477,6.10E-13,6.10E-13,6.10E-13
29.9560547,3.53E-12,3.53E-12,3.53E-12
29.9682617,1.18E-11,1.18E-11,1.18E-11
29.9804688,1.97E-11,1.97E-11,1.97E-11
29.9926758,1.52E-11,1.52E-11,1.52E-11
30.0048828,4.16E-12,4.16E-12,4.16E-12
30.0170898,7.46E-14,7.46E-14,7.46E-14
30.0292969,2.33E-12,2.33E-12,2.33E-12
30.0415039,4.49E-12,4.49E-12,4.49E-12
30.0537109,4.33E-12,4.33E-12,4.33E-12
30.065918,3.62E-12,3.62E-12,3.62E-12
30.078125,2.66E-12,2.66E-12,2.66E-12
30.090332,7.24E-13,7.24E-13,7.24E-13
30.1025391,3.63E-12,3.63E-12,3.63E-12
30.1147461,9.10E-12,9.10E-12,9.10E-12
30.1269531,7.98E-12,7.98E-12,7.98E-12
30.1391602,3.46E-12,3.46E-12,3.46E-12
30.1513672,1.63E-12,1.63E-12,1.63E-12
30.1635742,2.39E-12,2.39E-12,2.39E-12
30.1757813,4.00E-12,4.00E-12,4.00E-12
30.1879883,8.59E-12,8.59E-12,8.59E-12
30.2001953,2.10E-11,2.10E-11,2.10E-11
30.2124023,3.00E-11,3.00E-11,3.00E-11
30.2246094,2.11E-11,2.11E-11,2.11E-11
30.2368164,6.87E-12,6.87E-12,6.87E-12
30.2490234,3.65E-12,3.65E-12,3.65E-12
30.2612305,6.25E-12,6.25E-12,6.25E-12
30.2734375,7.13E-12,7.13E-12,7.13E-12
30.2856445,7.77E-12,7.77E-12,7.77E-12
30.2978516,7.44E-12,7.44E-12,7.44E-12
30.3100586,4.93E-12,4.93E-12,4.93E-12
30.3222656,1.40E-12,1.40E-12,1.40E-12
30.3344727,2.24E-13,2.24E-13,2.24E-13
30.3466797,1.21E-12,1.21E-12,1.21E-12
30.3588867,6.19E-13,6.19E-13,6.19E-13
30.3710938,2.16E-14,2.16E-14,2.16E-14
30.3833008,2.90E-13,2.90E-13,2.90E-13
30.3955078,2.33E-12,2.33E-12,2.33E-12
30.4077148,5.34E-12,5.34E-12,5.34E-12
30.4199219,4.94E-12,4.94E-12,4.94E-12
30.4321289,2.53E-12,2.53E-12,2.53E-12
30.4443359,1.80E-12,1.80E-12,1.80E-12
30.456543,4.21E-12,4.21E-12,4.21E-12
30.46875,1.02E-11,1.02E-11,1.02E-11
30.480957,1.29E-11,1.29E-11,1.29E-11
30.4931641,6.26E-12,6.26E-12,6.26E-12
30.5053711,7.41E-13,7.41E-13,7.41E-13
30.5175781,3.21E-12,3.21E-12,3.21E-12
30.5297852,4.34E-12,4.34E-12,4.34E-12
30.5419922,2.08E-12,2.08E-12,2.08E-12
30.5541992,9.41E-13,9.41E-13,9.41E-13
30.5664063,5.19E-13,5.19E-13,5.19E-13
30.5786133,1.57E-13,1.57E-13,1.57E-13
30.5908203,1.69E-13,1.69E-13,1.69E-13
30.6030273,1.07E-12,1.07E-12,1.07E-12
30.6152344,2.67E-12,2.67E-12,2.67E-12
30.6274414,3.14E-12,3.14E-12,3.14E-12
30.6396484,1.61E-12,1.61E-12,1.61E-12
30.6518555,4.02E-13,4.02E-13,4.02E-13
30.6640625,7.52E-13,7.52E-13,7.52E-13
30.6762695,2.15E-12,2.15E-12,2.15E-12
30.6884766,2.93E-12,2.93E-12,2.93E-12
30.7006836,2.39E-12,2.39E-12,2.39E-12
30.7128906,7.97E-13,7.97E-13,7.97E-13
30.7250977,6.22E-14,6.22E-14,6.22E-14
30.7373047,1.51E-12,1.51E-12,1.51E-12
30.7495117,3.32E-12,3.32E-12,3.32E-12
30.7617188,3.07E-12,3.07E-12,3.07E-12
30.7739258,1.85E-12,1.85E-12,1.85E-12
30.7861328,2.90E-12,2.90E-12,2.90E-12
30.7983398,5.65E-12,5.65E-12,5.65E-12
30.8105469,6.16E-12,6.16E-12,6.16E-12
30.8227539,5.14E-12,5.14E-12,5.14E-12
30.8349609,5.52E-12,5.52E-12,5.52E-12
30.847168,6.54E-12,6.54E-12,6.54E-12
30.859375,5.09E-12,5.09E-12,5.09E-12
30.871582,3.38E-12,3.38E-12,3.38E-12
30.8837891,2.65E-12,2.65E-12,2.65E-12
30.8959961,1.51E-12,1.51E-12,1.51E-12
30.9082031,1.63E-12,1.63E-12,1.63E-12
30.9204102,4.59E-12,4.59E-12,4.59E-12
30.9326172,7.52E-12,7.52E-12,7.52E-12
30.9448242,8.00E-12,8.00E-12,8.00E-12
30.9570313,6.99E-12,6.99E-12,6.99E-12
30.9692383,4.54E-12,4.54E-12,4.54E-12
30.9814453,1.41E-12,1.41E-12,1.41E-12
30.9936523,1.89E-13,1.89E-13,1.89E-13
31.0058594,6.40E-14,6.40E-14,6.40E-14
31.0180664,2.66E-13,2.66E-13,2.66E-13
31.0302734,1.81E-12,1.81E-12,1.81E-12
31.0424805,3.02E-12,3.02E-12,3.02E-12
31.0546875,2.06E-12,2.06E-12,2.06E-12
31.0668945,3.15E-13,3.15E-13,3.15E-13
31.0791016,2.16E-12,2.16E-12,2.16E-12
31.0913086,4.97E-12,4.97E-12,4.97E-12
31.1035156,3.32E-12,3.32E-12,3.32E-12
31.1157227,6.33E-13,6.33E-13,6.33E-13
31.1279297,5.48E-14,5.48E-14,5.48E-14
31.1401367,8.11E-13,8.11E-13,8.11E-13
31.1523438,8.89E-13,8.89E-13,8.89E-13
31.1645508,4.50E-13,4.50E-13,4.50E-13
31.1767578,2.15E-12,2.15E-12,2.15E-12
31.1889648,3.42E-12,3.42E-12,3.42E-12
31.2011719,1.52E-12,1.52E-12,1.52E-12
31.2133789,6.05E-14,6.05E-14,6.05E-14
31.2255859,3.20E-13,3.20E-13,3.20E-13
31.237793,1.85E-12,1.85E-12,1.85E-12
31.25,3.63E-12,3.63E-12,3.63E-12
31.262207,3.03E-12,3.03E-12,3.03E-12
31.2744141,1.47E-12,1.47E-12,1.47E-12
31.2866211,1.08E-12,1.08E-12,1.08E-12
31.2988281,5.26E-13,5.26E-13,5.26E-13
31.3110352,1.01E-12,1.01E-12,1.01E-12
31.3232422,3.56E-12,3.56E-12,3.56E-12
31.3354492,5.09E-12,5.09E-12,5.09E-12
31.3476563,5.85E-12,5.85E-12,5.85E-12
31.3598633,7.43E-12,7.43E-12,7.43E-12
31.3720703,8.17E-12,8.17E-12,8.17E-12
31.3842773,5.88E-12,5.88E-12,5.88E-12
31.3964844,3.00E-12,3.00E-12,3.00E-12
31.4086914,1.81E-12,1.81E-12,1.81E-12
31.4208984,1.41E-12,1.41E-12,1.41E-12
31.4331055,1.98E-12,1.98E-12,1.98E-12
31.4453125,2.62E-12,2.62E-12,2.62E-12
31.4575195,2.51E-12,2.51E-12,2.51E-12
31.4697266,2.34E-12,2.34E-12,2.34E-12
31.4819336,4.22E-12,4.22E-12,4.22E-12
31.4941406,7.69E-12,7.69E-12,7.69E-12
31.5063477,7.02E-12,7.02E-12,7.02E-12
31.5185547,2.74E-12,2.74E-12,2.74E-12
31.5307617,6.05E-13,6.05E-13,6.05E-13
31.5429688,1.54E-12,1.54E-12,1.54E-12
31.5551758,3.07E-12,3.07E-12,3.07E-12
31.5673828,2.36E-12,2.36E-12,2.36E-12
31.5795898,7.77E-13,7.77E-13,7.77E-13
31.5917969,6.63E-13,6.63E-13,6.63E-13
31.6040039,4.12E-13,4.12E-13,4.12E-13
31.6162109,4.97E-13,4.97E-13,4.97E-13
31.628418,2.88E-12,2.88E-12,2.88E-12
31.640625,3.82E-12,3.82E-12,3.82E-12
31.652832,2.78E-12,2.78E-12,2.78E-12
31.6650391,3.12E-12,3.12E-12,3.12E-12
31.6772461,5.38E-12,5.38E-12,5.38E-12
31.6894531,6.80E-12,6.80E-12,6.80E-12
31.7016602,4.67E-12,4.67E-12,4.67E-12
31.7138672,1.87E-12,1.87E-12,1.87E-12
31.7260742,3.98E-13,3.98E-13,3.98E-13
31.7382813,8.84E-14,8.84E-14,8.84E-14
31.7504883,2.60E-13,2.60E-13,2.60E-13
31.7626953,3.48E-13,3.48E-13,3.48E-13
31.7749023,1.30E-13,1.30E-13,1.30E-13
31.7871094,5.05E-13,5.05E-13,5.05E-13
31.7993164,1.18E-12,1.18E-12,1.18E-12
31.8115234,4.38E-12,4.38E-12,4.38E-12
31.8237305,7.74E-12,7.74E-12,7.74E-12
31.8359375,5.23E-12,5.23E-12,5.23E-12
31.8481445,1.33E-12,1.33E-12,1.33E-12
31.8603516,1.06E-12,1.06E-12,1.06E-12
31.8725586,8.73E-13,8.73E-13,8.73E-13
31.8847656,5.41E-13,5.41E-13,5.41E-13
31.8969727,4.43E-12,4.43E-12,4.43E-12
31.9091797,8.51E-12,8.51E-12,8.51E-12
31.9213867,6.67E-12,6.67E-12,6.67E-12
31.9335938,3.52E-12,3.52E-12,3.52E-12
31.9458008,2.72E-12,2.72E-12,2.72E-12
31.9580078,1.83E-12,1.83E-12,1.83E-12
31.9702148,3.75E-12,3.75E-12,3.75E-12
31.9824219,6.83E-12,6.83E-12,6.83E-12
31.9946289,5.21E-12,5.21E-12,5.21E-12
32.0068359,2.25E-12,2.25E-12,2.25E-12
32.019043,9.33E-13,9.33E-13,9.33E-13
32.03125,1.22E-13,1.22E-13,1.22E-13
32.043457,9.38E-13,9.38E-13,9.38E-13
32.0556641,2.56E-12,2.56E-12,2.56E-12
32.0678711,3.17E-12,3.17E-12,3.17E-12
32.0800781,7.00E-12,7.00E-12,7.00E-12
32.0922852,1.12E-11,1.12E-11,1.12E-11
32.1044922,7.50E-12,7.50E-12,7.50E-12
32.1166992,1.58E-12,1.58E-12,1.58E-12
32.1289063,2.46E-13,2.46E-13,2.46E-13
32.1411133,9.40E-13,9.40E-13,9.40E-13
32.1533203,1.20E-12,1.20E-12,1.20E-12
32.1655273,1.28E-12,1.28E-12,1.28E-12
32.1777344,1.44E-12,1.44E-12,1.44E-12
32.1899414,1.33E-12,1.33E-12,1.33E-12
32.2021484,4.78E-13,4.78E-13,4.78E-13
32.2143555,9.96E-13,9.96E-13,9.96E-13
32.2265625,2.37E-12,2.37E-12,2.37E-12
32.2387695,2.11E-12,2.11E-12,2.11E-12
32.2509766,1.31E-12,1.31E-12,1.31E-12
32.2631836,1.08E-12,1.08E-12,1.08E-12
32.2753906,1.24E-12,1.24E-12,1.24E-12
32.2875977,1.18E-12,1.18E-12,1.18E-12
32.2998047,9.93E-13,9.93E-13,9.93E-13
32.3120117,2.09E-13,2.09E-13,2.09E-13
32.3242188,8.50E-13,8.50E-13,8.50E-13
32.3364258,2.63E-12,2.63E-12,2.63E-12
32.3486328,1.81E-12,1.81E-12,1.81E-12
32.3608398,6.79E-13,6.79E-13,6.79E-13
32.3730469,2.12E-12,2.12E-12,2.12E-12
32.3852539,3.70E-12,3.70E-12,3.70E-12
32.3974609,2.81E-12,2.81E-12,2.81E-12
32.409668,4.29E-13,4.29E-13,4.29E-13
32.421875,1.10E-12,1.10E-12,1.10E-12
32.434082,6.87E-12,6.87E-12,6.87E-12
32.4462891,1.06E-11,1.06E-11,1.06E-11
32.4584961,5.92E-12,5.92E-12,5.92E-12
32.4707031,6.59E-13,6.59E-13,6.59E-13
32.4829102,2.70E-12,2.70E-12,2.70E-12
32.4951172,5.28E-12,5.28E-12,5.28E-12
32.5073242,3.50E-12,3.50E-12,3.50E-12
32.5195313,1.28E-12,1.28E-12,1.28E-12
32.5317383,5.92E-13,5.92E-13,5.92E-13
32.5439453,6.69E-13,6.69E-13,6.69E-13
32.5561523,1.50E-12,1.50E-12,1.50E-12
32.5683594,3.34E-12,3.34E-12,3.34E-12
32.5805664,4.44E-12,4.44E-12,4.44E-12
32.5927734,3.32E-12,3.32E-12,3.32E-12
32.6049805,1.62E-12,1.62E-12,1.62E-12
32.6171875,8.49E-13,8.49E-13,8.49E-13
32.6293945,5.43E-13,5.43E-13,5.43E-13
32.6416016,4.32E-13,4.32E-13,4.32E-13
32.6538086,1.69E-12,1.69E-12,1.69E-12
32.6660156,4.44E-12,4.44E-12,4.44E-12
32.6782227,4.48E-12,4.48E-12,4.48E-12
32.6904297,2.16E-12,2.16E-12,2.16E-12
32.7026367,1.92E-12,1.92E-12,1.92E-12
32.7148438,2.94E-12,2.94E-12,2.94E-12
32.7270508,3.05E-12,3.05E-12,3.05E-12
32.7392578,2.78E-12,2.78E-12,2.78E-12
32.7514648,3.25E-12,3.25E-12,3.25E-12
32.7636719,4.73E-12,4.73E-12,4.73E-12
32.7758789,3.96E-12,3.96E-12,3.96E-12
32.7880859,1.73E-12,1.73E-12,1.73E-12
32.800293,5.41E-13,5.41E-13,5.41E-13
32.8125,3.17E-13,3.17E-13,3.17E-13
32.824707,2.20E-12,2.20E-12,2.20E-12
32.8369141,3.85E-12,3.85E-12,3.85E-12
32.8491211,2.79E-12,2.79E-12,2.79E-12
32.8613281,1.42E-12,1.42E-12,1.42E-12
32.8735352,1.01E-12,1.01E-12,1.01E-12
32.8857422,1.24E-12,1.24E-12,1.24E-12
32.8979492,2.76E-12,2.76E-12,2.76E-12
32.9101563,4.18E-12,4.18E-12,4.18E-12
32.9223633,3.65E-12,3.65E-12,3.65E-12
32.9345703,1.67E-12,1.67E-12,1.67E-12
32.9467773,3.37E-13,3.37E-13,3.37E-13
32.9589844,8.24E-13,8.24E-13,8.24E-13
32.9711914,1.36E-12,1.36E-12,1.36E-12
32.9833984,6.13E-13,6.13E-13,6.13E-13
32.9956055,2.47E-13,2.47E-13,2.47E-13
33.0078125,6.61E-13,6.61E-13,6.61E-13
33.0200195,2.01E-12,2.01E-12,2.01E-12
33.0322266,1.85E-12,1.85E-12,1.85E-12
33.0444336,4.22E-13,4.22E-13,4.22E-13
33.0566406,3.20E-13,3.20E-13,3.20E-13
33.0688477,2.56E-12,2.56E-12,2.56E-12
33.0810547,5.00E-12,5.00E-12,5.00E-12
33.0932617,3.89E-12,3.89E-12,3.89E-12
33.1054688,1.70E-12,1.70E-12,1.70E-12
33.1176758,7.24E-13,7.24E-13,7.24E-13
33.1298828,6.62E-13,6.62E-13,6.62E-13
33.1420898,4.39E-13,4.39E-13,4.39E-13
33.1542969,2.72E-13,2.72E-13,2.72E-13
33.1665039,1.99E-12,1.99E-12,1.99E-12
33.1787109,3.07E-12,3.07E-12,3.07E-12
33.190918,1.45E-12,1.45E-12,1.45E-12
33.203125,6.41E-14,6.41E-14,6.41E-14
33.215332,2.43E-13,2.43E-13,2.43E-13
33.2275391,5.22E-13,5.22E-13,5.22E-13
33.2397461,6.99E-13,6.99E-13,6.99E-13
33.2519531,8.22E-13,8.22E-13,8.22E-13
33.2641602,8.05E-13,8.05E-13,8.05E-13
33.2763672,1.10E-12,1.10E-12,1.10E-12
33.2885742,6.21E-13,6.21E-13,6.21E-13
33.3007813,3.72E-14,3.72E-14,3.72E-14
33.3129883,1.73E-12,1.73E-12,1.73E-12
33.3251953,3.66E-12,3.66E-12,3.66E-12
33.3374023,3.36E-12,3.36E-12,3.36E-12
33.3496094,2.00E-12,2.00E-12,2.00E-12
33.3618164,9.59E-13,9.59E-13,9.59E-13
33.3740234,5.04E-13,5.04E-13,5.04E-13
33.3862305,5.37E-13,5.37E-13,5.37E-13
33.3984375,9.96E-13,9.96E-13,9.96E-13
33.4106445,1.38E-12,1.38E-12,1.38E-12
33.4228516,7.06E-13,7.06E-13,7.06E-13
33.4350586,4.45E-14,4.45E-14,4.45E-14
33.4472656,2.48E-12,2.48E-12,2.48E-12
33.4594727,6.71E-12,6.71E-12,6.71E-12
33.4716797,6.72E-12,6.72E-12,6.72E-12
33.4838867,3.05E-12,3.05E-12,3.05E-12
33.4960938,1.89E-12,1.89E-12,1.89E-12
33.5083008,2.67E-12,2.67E-12,2.67E-12
33.5205078,2.08E-12,2.08E-12,2.08E-12
33.5327148,1.37E-12,1.37E-12,1.37E-12
33.5449219,1.51E-12,1.51E-12,1.51E-12
33.5571289,1.60E-12,1.60E-12,1.60E-12
33.5693359,1.66E-12,1.66E-12,1.66E-12
33.581543,2.22E-12,2.22E-12,2.22E-12
33.59375,3.49E-12,3.49E-12,3.49E-12
33.605957,4.47E-12,4.47E-12,4.47E-12
33.6181641,3.13E-12,3.13E-12,3.13E-12
